MSISDN;GA_DATE;ID_DSF;STATUS;VALID_FLAG;REMARKS;;;
6285711951764;20260228;SFMEDAN24;4G Device;1;REGISTERED;;;
6285711951766;20260228;SFMEDAN24;4G Device;1;REGISTERED;;;
6285711951767;20260228;SFMEDAN24;4G Device;1;REGISTERED;;;
6285711951770;20260228;SFMEDAN24;4G Device;1;REGISTERED;;;
6285711951779;20260228;SFMEDAN27;4G Device;1;REGISTERED;;;
6285711951780;20260228;SFMEDAN27;4G Device;1;REGISTERED;;;
6285711951781;20260228;SFMEDAN27;4G Device;1;REGISTERED;;;
6285711951782;20260228;SFMEDAN27;4G Device;1;REGISTERED;;;
6285711951785;20260228;SFMEDAN27;4G Device;1;REGISTERED;;;
6285711951797;20260228;SFMEDAN50;4G Device;1;REGISTERED;;;
6285711951799;20260228;SFMEDAN50;4G Device;1;REGISTERED;;;
6285711951800;20260228;SFMEDAN50;4G Device;1;REGISTERED;;;
6285711951801;20260228;SFMEDAN50;4G Device;1;REGISTERED;;;
6285711951803;20260228;SFMEDAN50;4G Device;1;REGISTERED;;;
6285711951805;20260228;SFTBI05;4G Device;1;REGISTERED;;;
6285711951806;20260228;SFTBI05;4G Device;1;REGISTERED;;;
6285711951807;20260228;SFTBI05;4G Device;1;REGISTERED;;;
6285711951808;20260228;SFTBI05;4G Device;1;REGISTERED;;;
6285711951809;20260228;SFTBI05;4G Device;1;REGISTERED;;;
6285711951810;20260228;SFMEDAN24;4G Device;1;REGISTERED;;;
6285711951811;20260228;SFMEDAN24;4G Device;1;REGISTERED;;;
6285711951812;20260228;SFMEDAN24;4G Device;1;REGISTERED;;;
6285711951815;20260228;SFMEDAN24;4G Device;1;REGISTERED;;;
6285711951816;20260228;SFMEDAN24;4G Device;1;REGISTERED;;;
6285711951824;20260228;SFMEDAN45;4G Device;1;REGISTERED;;;
6285711951825;20260228;SFMEDAN45;4G Device;1;REGISTERED;;;
6285711951838;20260228;SFMEDAN33;4G Device;1;REGISTERED;;;
6285711951839;20260228;SFMEDAN33;4G Device;1;REGISTERED;;;
6285711951840;20260228;SFMEDAN33;4G Device;1;REGISTERED;;;
6285711951842;20260228;SFMEDAN33;4G Device;1;REGISTERED;;;
6285711951843;20260228;SFMEDAN33;4G Device;1;REGISTERED;;;
6285711951854;20260228;SFMEDAN50;4G Device;1;REGISTERED;;;
6285711951855;20260228;SFMEDAN50;4G Device;1;REGISTERED;;;
6285711951856;20260228;SFMEDAN50;4G Device;1;REGISTERED;;;
6285711951858;20260228;SFMEDAN50;4G Device;1;REGISTERED;;;
6285711951860;20260228;SFMEDAN50;4G Device;1;REGISTERED;;;
6285711951861;20260228;SFTBI05;4G Device;1;REGISTERED;;;
6285711951864;20260228;SFTBI05;4G Device;1;REGISTERED;;;
6285711951869;20260228;SFTBI05;4G Device;1;REGISTERED;;;
6285711951871;20260228;SFTBI05;4G Device;1;REGISTERED;;;
6285711951872;20260228;SFTBI05;4G Device;1;REGISTERED;;;
6285711951875;20260228;0;4G Device;1;NOT REGISTERED;;;
6285711951877;20260228;0;4G Device;1;NOT REGISTERED;;;
6285711951878;20260228;0;4G Device;1;NOT REGISTERED;;;
6285711951882;20260228;0;4G Device;1;NOT REGISTERED;;;
6285711951883;20260228;0;4G Device;1;NOT REGISTERED;;;
6285711951916;20260228;SFMEDAN79;4G Device;1;REGISTERED;;;
6285711951917;20260228;SFMEDAN79;4G Device;1;REGISTERED;;;
6285711951918;20260228;SFMEDAN79;4G Device;1;REGISTERED;;;
6285711951921;20260228;SFMEDAN79;4G Device;1;REGISTERED;;;
6285711951924;20260228;SFMEDAN79;4G Device;1;REGISTERED;;;
6285711951935;20260228;SFMEDAN50;4G Device;1;REGISTERED;;;
6285711951936;20260228;SFMEDAN50;4G Device;1;REGISTERED;;;
6285711951937;20260228;SFMEDAN50;4G Device;1;REGISTERED;;;
6285711951941;20260228;SFMEDAN50;4G Device;1;REGISTERED;;;
6285711951942;20260228;SFMEDAN50;4G Device;1;REGISTERED;;;
6285711951952;20260228;SFMEDAN27;4G Device;1;REGISTERED;;;
6285711951953;20260228;SFMEDAN27;4G Device;1;REGISTERED;;;
6285711951956;20260228;SFMEDAN27;4G Device;1;REGISTERED;;;
6285711951957;20260228;SFMEDAN27;4G Device;1;REGISTERED;;;
6285711951958;20260228;SFMEDAN27;4G Device;1;REGISTERED;;;
6285711951959;20260228;SFSDP13;4G Device;1;REGISTERED;;;
6285711951960;20260228;SFSDP55;4G Device;1;REGISTERED;;;
6285711951962;20260228;SFSDP55;4G Device;1;REGISTERED;;;
6285711951963;20260228;SFSIANTAR03;4G Device;1;REGISTERED;;;
6285711951964;20260228;SFSDP13;4G Device;1;REGISTERED;;;
6285711951974;20260228;TFSMSIADEM1;4G Device;1;REGISTERED;;;
6285711951976;20260228;TFSMSIADEM1;4G Device;1;REGISTERED;;;
6285711951977;20260228;SFSDP44;4G Device;1;REGISTERED;;;
6285711951980;20260228;SFSDP44;4G Device;1;REGISTERED;;;
6285711952014;20260228;SFPAKAM17;4G Device;1;REGISTERED;;;
6285711952015;20260228;17540845;4G Device;1;REGISTERED;;;
6285711952016;20260228;SFPAKAM17;4G Device;1;REGISTERED;;;
6285711952018;20260228;17616171;4G Device;1;REGISTERED;;;
6285711952019;20260228;SFPAKAM17;4G Device;1;REGISTERED;;;
6285711952022;20260228;SFSDP13;4G Device;1;REGISTERED;;;
6285711952023;20260228;SFSDP13;4G Device;1;REGISTERED;;;
6285711952024;20260228;TFSMSIADEM3;4G Device;1;REGISTERED;;;
6285711952025;20260228;TFSMSIADEM1;4G Device;1;REGISTERED;;;
6285711952026;20260228;TFSMSIADEM1;4G Device;1;REGISTERED;;;
6285711952040;20260228;TFSMSIADEM3;4G Device;1;REGISTERED;;;
6285711952041;20260228;SFSIANTAR03;4G Device;1;REGISTERED;;;
6285711952090;20260228;0;4G Device;1;NOT REGISTERED;;;
6285711952091;20260228;0;4G Device;1;NOT REGISTERED;;;
6285711952093;20260228;0;4G Device;1;NOT REGISTERED;;;
6285711952094;20260228;0;4G Device;1;NOT REGISTERED;;;
6285711952095;20260228;0;4G Device;1;NOT REGISTERED;;;
6285711952096;20260228;0;4G Device;1;NOT REGISTERED;;;
6285711952097;20260228;0;4G Device;1;NOT REGISTERED;;;
6285711952098;20260228;0;4G Device;1;NOT REGISTERED;;;
6285711952099;20260228;0;4G Device;1;NOT REGISTERED;;;
6285711952110;20260228;0;4G Device;1;NOT REGISTERED;;;
6285711952113;20260228;0;4G Device;1;NOT REGISTERED;;;
6285711952114;20260228;0;4G Device;1;NOT REGISTERED;;;
6285711952115;20260228;0;4G Device;1;NOT REGISTERED;;;
6285711952116;20260228;0;4G Device;1;NOT REGISTERED;;;
6285711952192;20260228;0;4G Device;1;NOT REGISTERED;;;
6285711952193;20260228;0;4G Device;1;NOT REGISTERED;;;
6285711952194;20260228;0;4G Device;1;NOT REGISTERED;;;
6285711952195;20260228;0;4G Device;1;NOT REGISTERED;;;
6285711952196;20260228;0;4G Device;1;NOT REGISTERED;;;
6285711952197;20260228;DSFGAPJBK006;4G Device;1;REGISTERED;;;
6285711952198;20260228;DSFGAPJBK006;4G Device;1;REGISTERED;;;
6285711952199;20260228;DSFGAPJBK006;4G Device;1;REGISTERED;;;
6285711952201;20260228;DSFGAPJBK006;4G Device;1;REGISTERED;;;
6285711952202;20260228;DSFGAPJBK006;4G Device;1;REGISTERED;;;
6285711952787;20260228;17757963;4G Device;1;REGISTERED;;;
6285711952803;20260228;17727710;4G Device;1;REGISTERED;;;
6285711952861;20260228;DSFGAPJBK006;4G Device;1;REGISTERED;;;
6285711952974;20260228;17757229;4G Device;1;REGISTERED;;;
6285711953080;20260228;0;4G Device;1;NOT REGISTERED;;;
6285711953081;20260228;0;4G Device;1;NOT REGISTERED;;;
6285711953290;20260228;DSFGAPJBT202;4G Device;1;REGISTERED;;;
6285711953291;20260228;DSFGAPJBT202;4G Device;1;REGISTERED;;;
6285711953293;20260228;DSFGAPJBT202;4G Device;1;REGISTERED;;;
6285711953294;20260228;DSFGAPJBK006;4G Device;1;REGISTERED;;;
6285711953296;20260228;DSFGAPJBK006;4G Device;1;REGISTERED;;;
6285711953297;20260228;DSFGAPJBK006;4G Device;1;REGISTERED;;;
6285711953298;20260228;DSFGAPJBK006;4G Device;1;REGISTERED;;;
6285711953330;20260228;17208517;4G Device;1;REGISTERED;;;
6285711953359;20260228;1339887;4G Device;1;REGISTERED;;;
6285711953362;20260228;1534494;4G Device;1;REGISTERED;;;
6285711953548;20260228;17640333;4G Device;1;REGISTERED;;;
6285711953632;20260228;0;4G Device;1;NOT REGISTERED;;;
6285711953949;20260228;17541338;4G Device;1;REGISTERED;;;
6285711954235;20260228;17612326;4G Device;1;REGISTERED;;;
6285711954252;20260228;17801784;4G Device;1;REGISTERED;;;
6285711954254;20260228;17801784;4G Device;1;REGISTERED;;;
6285711954270;20260228;SFPLMB24;4G Device;1;REGISTERED;;;
6285711954275;20260228;SFPLMB24;4G Device;1;REGISTERED;;;
6285711954571;20260228;SFMEDAN45;4G Device;1;REGISTERED;;;
6285711954572;20260228;SFMEDAN45;4G Device;1;REGISTERED;;;
6285711954589;20260228;DSFBINJAI03;4G Device;1;REGISTERED;;;
6285711954590;20260228;DSFBINJAI03;4G Device;1;REGISTERED;;;
6285711954592;20260228;DSFBINJAI03;4G Device;1;REGISTERED;;;
6285711954597;20260228;DSFBINJAI03;4G Device;1;REGISTERED;;;
6285711954599;20260228;DSFBINJAI03;4G Device;1;REGISTERED;;;
6285711954601;20260228;SFPAKAM17;4G Device;1;REGISTERED;;;
6285711954604;20260228;SFPAKAM17;4G Device;1;REGISTERED;;;
6285711954605;20260228;SFPAKAM17;4G Device;1;REGISTERED;;;
6285711954607;20260228;SFPAKAM17;4G Device;1;REGISTERED;;;
6285711954608;20260228;SFPAKAM17;4G Device;1;REGISTERED;;;
6285711954610;20260228;SFMEDAN04;4G Device;1;REGISTERED;;;
6285711954613;20260228;SFMEDAN04;4G Device;1;REGISTERED;;;
6285711954615;20260228;SFMEDAN04;4G Device;1;REGISTERED;;;
6285711954617;20260228;SFMEDAN04;4G Device;1;REGISTERED;;;
6285711954620;20260228;SFMEDAN04;4G Device;1;REGISTERED;;;
6285711954628;20260228;SFMEDAN79;4G Device;1;REGISTERED;;;
6285711954630;20260228;SFMEDAN79;4G Device;1;REGISTERED;;;
6285711954632;20260228;SFMEDAN79;4G Device;1;REGISTERED;;;
6285711954633;20260228;SFMEDAN79;4G Device;1;REGISTERED;;;
6285711954635;20260228;SFMEDAN79;4G Device;1;REGISTERED;;;
6285711954675;20260228;17779639;4G Device;1;REGISTERED;;;
6285711954677;20260228;17777806;4G Device;1;REGISTERED;;;
6285711954679;20260228;17251166;4G Device;1;REGISTERED;;;
6285711954680;20260228;1386895;4G Device;1;REGISTERED;;;
6285711954834;20260228;833076;4G Device;1;REGISTERED;;;
6285711954835;20260228;833076;4G Device;1;REGISTERED;;;
6285711954838;20260228;833076;4G Device;1;REGISTERED;;;
6285711954850;20260228;594472;4G Device;1;REGISTERED;;;
6285711955047;20260228;17282722;4G Device;1;REGISTERED;;;
6285711955069;20260228;606741;4G Device;1;REGISTERED;;;
6285711955077;20260228;17309458;4G Device;1;REGISTERED;;;
6285711955079;20260228;17739980;4G Device;1;REGISTERED;;;
6285711955080;20260228;17221442;4G Device;1;REGISTERED;;;
6285711955082;20260228;17377799;4G Device;1;REGISTERED;;;
6285711955083;20260228;594451;4G Device;1;REGISTERED;;;
6285711955086;20260228;0;4G Device;1;NOT REGISTERED;;;
6285711955087;20260228;17554834;4G Device;1;REGISTERED;;;
6285711955103;20260228;17218741;4G Device;1;REGISTERED;;;
6285711955107;20260228;17133258;4G Device;1;REGISTERED;;;
6285711955479;20260228;SFBNGKULU15;4G Device;1;REGISTERED;;;
6285711955550;20260228;SFPLMB58;4G Device;1;REGISTERED;;;
6285711955738;20260228;DSFGRAHA03;4G Device;1;REGISTERED;;;
6285711956071;20260228;SFBNGKULU15;4G Device;1;REGISTERED;;;
6285711956159;20260228;SFBNGKULU15;4G Device;1;REGISTERED;;;
6285711956205;20260228;SFBNGKULU30;4G Device;1;REGISTERED;;;
6285711956206;20260228;SFBNGKULU15;4G Device;1;REGISTERED;;;
6285711956717;20260228;17642742;4G Device;1;REGISTERED;;;
6285711956719;20260228;17642742;4G Device;1;REGISTERED;;;
6285711956750;20260228;17359271;4G Device;1;REGISTERED;;;
6285711956756;20260228;17359271;4G Device;1;REGISTERED;;;
6285711956758;20260228;17359271;4G Device;1;REGISTERED;;;
6285711956759;20260228;17359271;4G Device;1;REGISTERED;;;
6285711956768;20260228;17632742;4G Device;1;REGISTERED;;;
6285711956783;20260228;17535178;4G Device;1;REGISTERED;;;
6285711956820;20260228;0;4G Device;1;NOT REGISTERED;;;
6285711956826;20260228;17632218;4G Device;1;REGISTERED;;;
6285711956829;20260228;17736191;4G Device;1;REGISTERED;;;
6285711956832;20260228;17535178;4G Device;1;REGISTERED;;;
6285711956859;20260228;17657384;4G Device;1;REGISTERED;;;
6285711956901;20260228;17754320;4G Device;1;REGISTERED;;;
6285711956906;20260228;17754320;4G Device;1;REGISTERED;;;
6285711956907;20260228;17145906;4G Device;1;REGISTERED;;;
6285711956909;20260228;17145906;4G Device;1;REGISTERED;;;
6285711956911;20260228;17657384;4G Device;1;REGISTERED;;;
6285711956914;20260228;17784531;4G Device;1;REGISTERED;;;
6285711956917;20260228;17784531;4G Device;1;REGISTERED;;;
6285711956919;20260228;17784531;4G Device;1;REGISTERED;;;
6285711956922;20260228;17784531;4G Device;1;REGISTERED;;;
6285711956923;20260228;17784531;4G Device;1;REGISTERED;;;
6285711956930;20260228;17634752;4G Device;1;REGISTERED;;;
6285711956932;20260228;17133278;4G Device;1;REGISTERED;;;
6285711957140;20260228;17655599;4G Device;1;REGISTERED;;;
6285711957199;20260228;583164;4G Device;1;REGISTERED;;;
6285711957552;20260228;1345655;4G Device;1;REGISTERED;;;
6285711958357;20260228;17602049;4G Device;1;REGISTERED;;;
6285711958358;20260228;17602049;4G Device;1;REGISTERED;;;
6285711958359;20260228;17602049;4G Device;1;REGISTERED;;;
6285711958360;20260228;17603038;4G Device;1;REGISTERED;;;
6285711958362;20260228;17603038;4G Device;1;REGISTERED;;;
6285711958363;20260228;17603038;4G Device;1;REGISTERED;;;
6285711958390;20260228;0;4G Device;1;NOT REGISTERED;;;
6285711958392;20260228;0;4G Device;1;NOT REGISTERED;;;
6285711958394;20260228;0;4G Device;1;NOT REGISTERED;;;
6285711958450;20260228;17693790;4G Device;1;REGISTERED;;;
6285711958451;20260228;17693790;4G Device;1;REGISTERED;;;
6285711958465;20260228;17693790;4G Device;1;REGISTERED;;;
6285711958521;20260228;17709138;4G Device;1;REGISTERED;;;
6285711958570;20260228;17598065;4G Device;1;REGISTERED;;;
6285711958574;20260228;17598065;4G Device;1;REGISTERED;;;
6285711958578;20260228;17598065;4G Device;1;REGISTERED;;;
6285711958871;20260228;17709138;4G Device;1;REGISTERED;;;
6285711958973;20260228;17740854;4G Device;1;REGISTERED;;;
6285711958983;20260228;17740854;4G Device;1;REGISTERED;;;
6285711958984;20260228;17740500;4G Device;1;REGISTERED;;;
6285711958990;20260228;17740500;4G Device;1;REGISTERED;;;
6285711959065;20260228;0;4G Device;1;NOT REGISTERED;;;
6285711959069;20260228;0;4G Device;1;NOT REGISTERED;;;
6285711959072;20260228;0;4G Device;1;NOT REGISTERED;;;
6285711959092;20260228;0;4G Device;1;NOT REGISTERED;;;
6285711959098;20260228;0;4G Device;1;NOT REGISTERED;;;
6285711959104;20260228;0;4G Device;1;NOT REGISTERED;;;
6285711959471;20260228;0;4G Device;1;NOT REGISTERED;;;
6285711959540;20260228;17640146;4G Device;1;REGISTERED;;;
6285711959551;20260228;17777709;4G Device;1;REGISTERED;;;
6285711959780;20260228;17621780;4G Device;1;REGISTERED;;;
6285711960098;20260228;17718010;4G Device;1;REGISTERED;;;
6285711964503;20260228;17316300;5G Device;5;REGISTERED;;;
6285711964516;20260228;SFBJB12;5G Device;5;REGISTERED;;;
6285711964529;20260228;SFBJB12;5G Device;5;REGISTERED;;;
6285711964534;20260228;SFBJB12;5G Device;5;REGISTERED;;;
6285711964535;20260228;SFBJB12;5G Device;5;REGISTERED;;;
6285711964536;20260228;SFBJB12;5G Device;5;REGISTERED;;;
6285711964656;20260228;17758441;5G Device;5;REGISTERED;;;
6285711964657;20260228;17758441;5G Device;5;REGISTERED;;;
6285711964686;20260228;0;5G Device;5;NOT REGISTERED;;;
6285711966248;20260228;0;5G Device;5;NOT REGISTERED;;;
6285711966253;20260228;0;5G Device;5;NOT REGISTERED;;;
6285711966415;20260228;1513071;5G Device;5;REGISTERED;;;
6285711966530;20260228;DSFKBG001;5G Device;5;REGISTERED;;;
6285711966536;20260228;0;5G Device;5;NOT REGISTERED;;;
6285711966543;20260228;17367594;5G Device;5;REGISTERED;;;
6285711966549;20260228;17780310;4G Device;1;REGISTERED;;;
6285711966551;20260228;17780310;5G Device;5;REGISTERED;;;
6285711966685;20260228;1501174;5G Device;5;REGISTERED;;;
6285711966794;20260228;1450066;5G Device;5;REGISTERED;;;
6285711966800;20260228;17762148;5G Device;5;REGISTERED;;;
6285711966802;20260228;17797212;5G Device;5;REGISTERED;;;
6285711967433;20260228;17317487;5G Device;5;REGISTERED;;;
6285711967435;20260228;0;5G Device;5;NOT REGISTERED;;;
6285711967436;20260228;0;5G Device;5;NOT REGISTERED;;;
6285711967440;20260228;17804091;5G Device;5;REGISTERED;;;
6285711967442;20260228;17804091;5G Device;5;REGISTERED;;;
6285711967480;20260228;17600113;5G Device;5;REGISTERED;;;
6285711967485;20260228;1481280;5G Device;5;REGISTERED;;;
6285711967495;20260228;1571422;5G Device;5;REGISTERED;;;
6285711967519;20260228;17798066;5G Device;5;REGISTERED;;;
6285711968023;20260228;17804072;5G Device;5;REGISTERED;;;
6285711968027;20260228;1375724;5G Device;5;REGISTERED;;;
6285711968030;20260228;1375724;5G Device;5;REGISTERED;;;
6285711969405;20260228;17724332;5G Device;5;REGISTERED;;;
6285711969894;20260228;17767458;5G Device;5;REGISTERED;;;
6285711969896;20260228;17767458;5G Device;5;REGISTERED;;;
6285711970042;20260228;17570922;5G Device;5;REGISTERED;;;
6285711970058;20260228;0;5G Device;5;NOT REGISTERED;;;
6285711970061;20260228;17570922;5G Device;5;REGISTERED;;;
6285711970180;20260228;DSFOUTER0037;5G Device;5;REGISTERED;;;
6285711970432;20260228;693771;5G Device;5;REGISTERED;;;
6285711970436;20260228;17591948;5G Device;5;REGISTERED;;;
6285711970858;20260228;17232417;5G Device;5;REGISTERED;;;
6285711971326;20260228;908538;5G Device;5;REGISTERED;;;
6285711971338;20260228;0;5G Device;5;NOT REGISTERED;;;
6285711971537;20260228;17698903;5G Device;5;REGISTERED;;;
6285711971561;20260228;17722223;5G Device;5;REGISTERED;;;
6285711971566;20260228;17722223;5G Device;5;REGISTERED;;;
6285711971575;20260228;17722223;5G Device;5;REGISTERED;;;
6285711971714;20260228;0;5G Device;5;NOT REGISTERED;;;
6285711972957;20260228;0;4G Device;1;NOT REGISTERED;;;
6285711972960;20260228;SFTARAKAN01;4G Device;1;REGISTERED;;;
6285711973041;20260228;0;4G Device;1;NOT REGISTERED;;;
6285711973149;20260228;0;4G Device;1;NOT REGISTERED;;;
6285711974168;20260228;17786919;5G Device;5;REGISTERED;;;
6285711974175;20260228;17276897;5G Device;5;REGISTERED;;;
6285711974755;20260228;17200992;4G Device;1;REGISTERED;;;
6285711974771;20260228;0;5G Device;5;NOT REGISTERED;;;
6285711974787;20260228;17200992;4G Device;1;REGISTERED;;;
6285711975356;20260228;DSFTSK001B;5G Device;5;REGISTERED;;;
6285711975541;20260228;TFBPJB03;5G Device;5;REGISTERED;;;
6285711975546;20260228;TFBPJB03;5G Device;5;REGISTERED;;;
6285711976135;20260228;0;5G Device;5;NOT REGISTERED;;;
6285711976550;20260228;17737964;4G Device;1;REGISTERED;;;
6285711976562;20260228;17532104;5G Device;5;REGISTERED;;;
6285711976679;20260228;17643272;5G Device;5;REGISTERED;;;
6285711976690;20260228;17643272;5G Device;5;REGISTERED;;;
6285711976707;20260228;17643272;5G Device;5;REGISTERED;;;
6285716137169;20260228;17683523;5G Device;5;REGISTERED;;;
6285716145326;20260228;0;5G Device;5;NOT REGISTERED;;;
6285716158743;20260228;0;5G Device;5;NOT REGISTERED;;;
6285717850294;20260228;17599215;4G Device;1;REGISTERED;;;
6285881261940;20260228;17534333;4G Device;1;REGISTERED;;;
6285881268739;20260228;0;4G Device;1;NOT REGISTERED;;;
6285881269625;20260228;17700311;4G Device;1;REGISTERED;;;
6285881272167;20260228;17502629;4G Device;1;REGISTERED;;;
6285881272685;20260228;0;4G Device;1;NOT REGISTERED;;;
6285881272724;20260228;DSFSORONG2;4G Device;1;REGISTERED;;;
6285881273754;20260228;17758441;4G Device;1;REGISTERED;;;
6285881273889;20260228;17609852;4G Device;1;REGISTERED;;;
6285881274798;20260228;17399255;4G Device;1;REGISTERED;;;
6285881276314;20260228;17763761;4G Device;1;REGISTERED;;;
6285881276319;20260228;17763761;4G Device;1;REGISTERED;;;
6285881282610;20260228;17752204;4G Device;1;REGISTERED;;;
6285881283435;20260228;17280198;4G Device;1;REGISTERED;;;
6285881283931;20260228;17140880;4G Device;1;REGISTERED;;;
6285881283997;20260228;0;4G Device;1;NOT REGISTERED;;;
6285881285435;20260228;TFSTG01;4G Device;1;REGISTERED;;;
6285881285495;20260228;17687133;4G Device;1;REGISTERED;;;
6285881285518;20260228;17697535;4G Device;1;REGISTERED;;;
6285881285549;20260228;658461;4G Device;1;REGISTERED;;;
6285881285621;20260228;17580488;4G Device;1;REGISTERED;;;
6285881287163;20260228;TFKSSKW07;4G Device;1;REGISTERED;;;
6285881287167;20260228;TFKSSKW07;4G Device;1;REGISTERED;;;
6285882027380;20260228;0;5G Device;5;NOT REGISTERED;;;
6285882028414;20260228;0;5G Device;5;NOT REGISTERED;;;
6285882042322;20260228;0;5G Device;5;NOT REGISTERED;;;
6285882054140;20260228;17643810;5G Device;5;REGISTERED;;;
6285882070841;20260228;0;5G Device;5;NOT REGISTERED;;;
6285882072268;20260228;0;5G Device;5;NOT REGISTERED;;;
6285882244530;20260228;944350;5G Device;5;REGISTERED;;;
6285882246557;20260228;944350;5G Device;5;REGISTERED;;;
6285882295622;20260228;0;5G Device;5;NOT REGISTERED;;;
6285882313097;20260228;17804091;5G Device;5;REGISTERED;;;
6285882318753;20260228;17804091;5G Device;5;REGISTERED;;;
6285882318828;20260228;17780135;5G Device;5;REGISTERED;;;
6285882334021;20260228;1447244;5G Device;5;REGISTERED;;;
6285882336829;20260228;17634466;5G Device;5;REGISTERED;;;
6285882456517;20260228;17698903;5G Device;5;REGISTERED;;;
6285882505645;20260228;17575798;5G Device;5;REGISTERED;;;
